VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017-01-27",0.720000,0.853130,0.304800,0.367788
"2017-01-28",0.669400,0.895794,0.368000,0.444560
"2017-01-29",0.855000,1.00000,0.568000,0.856017
"2017-01-30",0.720000,0.720000,0.170000,0.195938
"2017-01-31",0.907600,1.00000,0.335170,0.394870
"2017-02-01",0.875152,0.963735,0.312208,0.373807
"2017-02-02",0.875800,0.914078,0.277900,0.323713
"2017-02-03",0.772000,0.796501,0.226000,0.276106
"2017-02-04",1.00000,1.00000,0.923500,1.00000
"2017-02-05",0.870000,1.00000,0.550000,0.894506
"2017-02-06",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-07",0.370000,0.370000,0.0900000,0.102556
"2017-02-08",0.340000,0.340000,0.0800000,0.0933827
"2017-02-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-10",0.790000,0.790000,0.190000,0.224284
"2017-02-11",0.0800000,0.0800000,0.0200000,0.0200000
"2017-02-12",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-13",0.790000,0.790000,0.190000,0.224284
"2017-02-14",0.650000,0.650000,0.150000,0.177593
"2017-02-15",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-16",0.430000,0.430000,0.100000,0.121728
"2017-02-17",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-18",0.380000,0.380000,0.0900000,0.102556
"2017-02-19",0.430000,0.430000,0.100000,0.121728
"2017-02-20",0.646000,0.646000,0.181000,0.205628
"2017-02-21",0.664000,0.791488,0.289000,0.343895
"2017-02-22",0.450000,0.575141,0.220000,0.271802
"2017-02-23",0.440000,0.568400,0.220000,0.271802
"2017-02-24",0.740000,0.740000,0.180000,0.205111
"2017-02-25",0.515500,0.638507,0.241600,0.291016
"2017-02-26",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-27",0.635557,0.650174,0.188110,0.221754
"2017-02-28",0.894208,1.00000,0.401600,0.483741
"2017-03-01",0.918604,1.00000,0.350260,0.418120
"2017-03-02",0.874186,1.00000,0.475968,0.578681
"2017-03-03",0.871102,0.921834,0.290018,0.334637
"2017-03-04",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-05",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-06",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-07",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-08",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-11",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-12",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-13",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-14",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-15",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-16",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-17",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-18",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-19",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-20",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-21",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-22",-1.00000,-1.00000,-1.00000,-1.00000
"2017-03-23",0.480000,0.480000,0.110000,0.130901
