VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-10-14",-1.00000,0.301150,-1.00000,0.195932
"2016-10-15",-1.00000,0.833788,-1.00000,0.0190550
"2016-10-16",-1.00000,0.176016,-1.00000,0.0190550
"2016-10-17",-1.00000,0.340318,-1.00000,0.0236529
"2016-10-18",-1.00000,0.193945,-1.00000,0.0236529
"2016-10-19",-1.00000,0.342310,-1.00000,0.0240882
"2016-10-20",-1.00000,0.155820,-1.00000,0.0736117
"2016-10-21",-1.00000,0.179492,-1.00000,0.0144354
"2016-10-22",-1.00000,0.509205,-1.00000,0.0186175
"2016-10-23",-1.00000,0.418939,-1.00000,0.00979413
"2016-10-24",-1.00000,0.0616589,-1.00000,0.00935247
"2016-10-25",-1.00000,0.156600,-1.00000,0.00935247
"2016-10-26",-1.00000,0.226470,-1.00000,0.00935247
"2016-10-27",-1.00000,0.377547,-1.00000,0.00935247
"2016-10-28",-1.00000,0.726853,-1.00000,0.0144354
"2016-10-29",-1.00000,0.178083,-1.00000,0.0102356
"2016-10-30",-1.00000,0.0407695,-1.00000,0.00979413
"2016-10-31",-1.00000,0.0623643,-1.00000,0.00374975
"2016-11-01",-1.00000,0.150258,-1.00000,0.0106769
"2016-11-02",-1.00000,0.164839,-1.00000,0.0106769
"2016-11-03",-1.00000,0.128082,-1.00000,0.0144354
"2016-11-04",-1.00000,0.0714044,-1.00000,0.00690395
"2016-11-05",-1.00000,0.0663730,-1.00000,0.0153140
"2016-11-06",-1.00000,0.319137,-1.00000,0.0208032
"2016-11-07",-1.00000,0.123918,-1.00000,0.0115588
"2016-11-08",-1.00000,0.144245,-1.00000,0.0153140
"2016-11-09",-1.00000,0.0271051,-1.00000,0.00601785
"2016-11-10",-1.00000,0.182080,-1.00000,0.0144354
"2016-11-11",-1.00000,0.184851,-1.00000,0.0148748
"2016-11-12",-1.00000,0.435884,-1.00000,0.0186175
"2016-11-13",-1.00000,0.0383684,-1.00000,0.0186175
"2016-11-14",-1.00000,0.340729,-1.00000,0.0190550
"2016-11-15",-1.00000,0.201612,-1.00000,0.0194923
"2016-11-16",-1.00000,0.214175,-1.00000,0.0106769
"2016-11-17",-1.00000,0.101971,-1.00000,0.0194923
"2016-11-18",-1.00000,0.268507,-1.00000,0.0148748
"2016-11-19",-1.00000,0.277189,-1.00000,0.0194923
"2016-11-20",-1.00000,0.360794,-1.00000,0.0236529
"2016-11-21",-1.00000,0.0591542,-1.00000,0.0106769
"2016-11-22",-1.00000,0.130549,-1.00000,0.0139958
"2016-11-23",-1.00000,0.155045,-1.00000,0.0144354
"2016-11-24",-1.00000,0.438775,-1.00000,0.0139958
"2016-11-25",-1.00000,0.491485,-1.00000,0.00979413
"2016-11-26",-1.00000,0.326616,-1.00000,0.00935247
"2016-11-27",-1.00000,0.115024,-1.00000,0.00935247
"2016-11-28",-1.00000,0.421534,-1.00000,0.0186175
"2016-11-29",-1.00000,0.494557,-1.00000,0.0282293
"2016-11-30",-1.00000,0.634834,-1.00000,0.0236529
"2016-12-01",-1.00000,0.425575,-1.00000,0.0282293
"2016-12-02",-1.00000,0.382187,-1.00000,0.0282293
